nodename	dN	dS	id
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_329
LIN	0.009703	0.131423	auto_500_32
AFR	0.000784	0.008717	auto_500_32
MIM	0.001068	0.008604	auto_500_32
AFR_MIM	0.004136	0.058009	auto_500_32
TENT	0.001026	0.006377	auto_500_32
DUM	0.001183	0.006707	auto_500_32
TENT_DUM	0.004498	0.046761	auto_500_32
BI	0.001416	0.012532	auto_500_32
PAC	0.000169	0.001597	auto_500_32
SARA	0.000996	0.007318	auto_500_32
PAC_SARA	0.000445	0.006034	auto_500_32
BI_PAC_SARA	0.002839	0.041043	auto_500_32
TENT_DUM_BI_PAC_SARA	0.001359	0.019141	auto_500_32
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_32
LIN	0.010568	0.132363	auto_500_330
AFR	0.000753	0.008694	auto_500_330
MIM	0.000996	0.008736	auto_500_330
AFR_MIM	0.004497	0.059978	auto_500_330
TENT	0.000965	0.006937	auto_500_330
DUM	0.000999	0.006586	auto_500_330
TENT_DUM	0.00454	0.046864	auto_500_330
BI	0.001512	0.013781	auto_500_330
PAC	0.000171	0.001988	auto_500_330
SARA	0.000974	0.006909	auto_500_330
PAC_SARA	0.000529	0.006628	auto_500_330
BI_PAC_SARA	0.002873	0.041046	auto_500_330
TENT_DUM_BI_PAC_SARA	0.001586	0.019002	auto_500_330
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_330
LIN	0.01016	0.131205	auto_500_331
AFR	0.000723	0.009013	auto_500_331
MIM	0.001005	0.007885	auto_500_331
AFR_MIM	0.004711	0.058681	auto_500_331
TENT	0.001024	0.006649	auto_500_331
DUM	0.001209	0.006202	auto_500_331
TENT_DUM	0.004565	0.0465	auto_500_331
BI	0.001659	0.013379	auto_500_331
PAC	0.000236	0.001806	auto_500_331
SARA	0.001019	0.00655	auto_500_331
PAC_SARA	0.000479	0.006184	auto_500_331
BI_PAC_SARA	0.002982	0.039878	auto_500_331
TENT_DUM_BI_PAC_SARA	0.001451	0.018394	auto_500_331
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_331
LIN	0.010044	0.135517	auto_500_332
AFR	0.000825	0.008923	auto_500_332
MIM	0.001008	0.007892	auto_500_332
AFR_MIM	0.00439	0.059313	auto_500_332
TENT	0.000901	0.00622	auto_500_332
DUM	0.001055	0.006603	auto_500_332
TENT_DUM	0.004315	0.048713	auto_500_332
BI	0.001432	0.012928	auto_500_332
PAC	0.000142	0.001448	auto_500_332
SARA	0.000833	0.006057	auto_500_332
PAC_SARA	0.000496	0.006687	auto_500_332
BI_PAC_SARA	0.002745	0.040792	auto_500_332
TENT_DUM_BI_PAC_SARA	0.001459	0.017902	auto_500_332
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_332
LIN	0.010359	0.133539	auto_500_333
AFR	0.000787	0.0087	auto_500_333
MIM	0.001161	0.009305	auto_500_333
AFR_MIM	0.004547	0.05721	auto_500_333
TENT	0.001147	0.007081	auto_500_333
DUM	0.001058	0.00659	auto_500_333
TENT_DUM	0.004471	0.046416	auto_500_333
BI	0.001593	0.012966	auto_500_333
PAC	0.000214	0.001677	auto_500_333
SARA	0.00095	0.007364	auto_500_333
PAC_SARA	0.000466	0.006009	auto_500_333
BI_PAC_SARA	0.00281	0.042249	auto_500_333
TENT_DUM_BI_PAC_SARA	0.001495	0.019197	auto_500_333
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_333
LIN	0.010664	0.136198	auto_500_334
AFR	0.000879	0.009348	auto_500_334
MIM	0.001058	0.008585	auto_500_334
AFR_MIM	0.004637	0.059158	auto_500_334
TENT	0.001106	0.006994	auto_500_334
DUM	0.001203	0.006215	auto_500_334
TENT_DUM	0.004471	0.048708	auto_500_334
BI	0.001712	0.014409	auto_500_334
PAC	0.000216	0.002017	auto_500_334
SARA	0.000955	0.007195	auto_500_334
PAC_SARA	0.000501	0.006403	auto_500_334
BI_PAC_SARA	0.002925	0.040859	auto_500_334
TENT_DUM_BI_PAC_SARA	0.001477	0.017303	auto_500_334
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_334
LIN	0.010246	0.138672	auto_500_335
AFR	0.000868	0.008977	auto_500_335
MIM	0.00101	0.008984	auto_500_335
AFR_MIM	0.004713	0.05965	auto_500_335
TENT	0.001011	0.006544	auto_500_335
DUM	0.001164	0.006969	auto_500_335
TENT_DUM	0.004769	0.049632	auto_500_335
BI	0.001626	0.013983	auto_500_335
PAC	0.000159	0.001666	auto_500_335
SARA	0.000802	0.007047	auto_500_335
PAC_SARA	0.000489	0.006623	auto_500_335
BI_PAC_SARA	0.003013	0.04278	auto_500_335
TENT_DUM_BI_PAC_SARA	0.001431	0.019178	auto_500_335
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_335
LIN	0.010689	0.132675	auto_500_336
AFR	0.000828	0.010556	auto_500_336
MIM	0.001116	0.008676	auto_500_336
AFR_MIM	0.004712	0.056776	auto_500_336
TENT	0.000991	0.005759	auto_500_336
DUM	0.001269	0.005773	auto_500_336
TENT_DUM	0.005012	0.047926	auto_500_336
BI	0.001786	0.013373	auto_500_336
PAC	0.000166	0.001824	auto_500_336
SARA	0.000985	0.007186	auto_500_336
PAC_SARA	0.000509	0.006312	auto_500_336
BI_PAC_SARA	0.003156	0.043531	auto_500_336
TENT_DUM_BI_PAC_SARA	0.001579	0.017463	auto_500_336
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_336
LIN	0.010466	0.133644	auto_500_337
AFR	0.00089	0.009132	auto_500_337
MIM	0.001116	0.008619	auto_500_337
AFR_MIM	0.004974	0.057931	auto_500_337
TENT	0.001234	0.0069	auto_500_337
DUM	0.001127	0.005988	auto_500_337
TENT_DUM	0.005262	0.048169	auto_500_337
BI	0.001766	0.013139	auto_500_337
PAC	0.000158	0.001741	auto_500_337
SARA	0.000998	0.006991	auto_500_337
PAC_SARA	0.000464	0.005923	auto_500_337
BI_PAC_SARA	0.002932	0.041893	auto_500_337
TENT_DUM_BI_PAC_SARA	0.001772	0.018897	auto_500_337
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_337
LIN	0.009375	0.132609	auto_500_338
AFR	0.000785	0.008021	auto_500_338
MIM	0.000973	0.008383	auto_500_338
AFR_MIM	0.004193	0.059037	auto_500_338
TENT	0.000998	0.00658	auto_500_338
DUM	0.001146	0.006373	auto_500_338
TENT_DUM	0.004295	0.046885	auto_500_338
BI	0.001591	0.013329	auto_500_338
PAC	0.00019	0.001991	auto_500_338
SARA	0.000897	0.006976	auto_500_338
PAC_SARA	0.000478	0.006758	auto_500_338
BI_PAC_SARA	0.002918	0.042517	auto_500_338
TENT_DUM_BI_PAC_SARA	0.001338	0.016955	auto_500_338
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_338
LIN	0.010482	0.131299	auto_500_339
AFR	0.000856	0.009845	auto_500_339
MIM	0.001216	0.009224	auto_500_339
AFR_MIM	0.004664	0.056728	auto_500_339
TENT	0.001077	0.006371	auto_500_339
DUM	0.001151	0.006313	auto_500_339
TENT_DUM	0.004936	0.046482	auto_500_339
BI	0.001827	0.013616	auto_500_339
PAC	0.000203	0.001802	auto_500_339
SARA	0.000912	0.007708	auto_500_339
PAC_SARA	0.000458	0.005736	auto_500_339
BI_PAC_SARA	0.003088	0.041128	auto_500_339
TENT_DUM_BI_PAC_SARA	0.001425	0.017783	auto_500_339
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_339
LIN	0.010483	0.136475	auto_500_33
AFR	0.000801	0.00862	auto_500_33
MIM	0.001152	0.00831	auto_500_33
AFR_MIM	0.004604	0.058535	auto_500_33
TENT	0.001148	0.006295	auto_500_33
DUM	0.001203	0.006168	auto_500_33
TENT_DUM	0.004742	0.048218	auto_500_33
BI	0.001611	0.014018	auto_500_33
PAC	0.000189	0.001196	auto_500_33
SARA	0.000966	0.006375	auto_500_33
PAC_SARA	0.000525	0.00683	auto_500_33
BI_PAC_SARA	0.003017	0.04197	auto_500_33
TENT_DUM_BI_PAC_SARA	0.00152	0.018502	auto_500_33
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_33
LIN	0.010387	0.136967	auto_500_340
AFR	0.000824	0.009056	auto_500_340
MIM	0.001186	0.008745	auto_500_340
AFR_MIM	0.004802	0.059404	auto_500_340
TENT	0.001009	0.006379	auto_500_340
DUM	0.001037	0.00627	auto_500_340
TENT_DUM	0.005096	0.048346	auto_500_340
BI	0.001546	0.012403	auto_500_340
PAC	0.000205	0.00191	auto_500_340
SARA	0.001047	0.007255	auto_500_340
PAC_SARA	0.000464	0.006117	auto_500_340
BI_PAC_SARA	0.003147	0.042853	auto_500_340
TENT_DUM_BI_PAC_SARA	0.001433	0.019621	auto_500_340
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_340
LIN	0.010225	0.133751	auto_500_341
AFR	0.000845	0.008712	auto_500_341
MIM	0.001128	0.00898	auto_500_341
AFR_MIM	0.004615	0.057891	auto_500_341
TENT	0.001146	0.006942	auto_500_341
DUM	0.001114	0.006287	auto_500_341
TENT_DUM	0.004697	0.049332	auto_500_341
BI	0.001548	0.012835	auto_500_341
PAC	0.000187	0.00191	auto_500_341
SARA	0.001032	0.006784	auto_500_341
PAC_SARA	0.00047	0.006144	auto_500_341
BI_PAC_SARA	0.002853	0.041391	auto_500_341
TENT_DUM_BI_PAC_SARA	0.001413	0.018088	auto_500_341
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_341
LIN	0.009626	0.132364	auto_500_342
AFR	0.000744	0.008458	auto_500_342
MIM	0.001097	0.008965	auto_500_342
AFR_MIM	0.004312	0.053799	auto_500_342
TENT	0.000949	0.006305	auto_500_342
DUM	0.001151	0.006568	auto_500_342
TENT_DUM	0.004225	0.046153	auto_500_342
BI	0.001608	0.013111	auto_500_342
PAC	0.000126	0.001559	auto_500_342
SARA	0.000886	0.007083	auto_500_342
PAC_SARA	0.000477	0.006561	auto_500_342
BI_PAC_SARA	0.002747	0.040945	auto_500_342
TENT_DUM_BI_PAC_SARA	0.001342	0.01718	auto_500_342
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_342
LIN	0.010146	0.129697	auto_500_343
AFR	0.000997	0.008868	auto_500_343
MIM	0.001107	0.008981	auto_500_343
AFR_MIM	0.004557	0.057449	auto_500_343
TENT	0.001137	0.006428	auto_500_343
DUM	0.001348	0.0063	auto_500_343
TENT_DUM	0.004609	0.046984	auto_500_343
BI	0.001683	0.012565	auto_500_343
PAC	8.5e-05	0.000973	auto_500_343
SARA	0.000947	0.006885	auto_500_343
PAC_SARA	0.000448	0.00573	auto_500_343
BI_PAC_SARA	0.002859	0.039279	auto_500_343
TENT_DUM_BI_PAC_SARA	0.001481	0.01829	auto_500_343
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_343
LIN	0.010537	0.13291	auto_500_344
AFR	0.00087	0.009836	auto_500_344
MIM	0.001024	0.008996	auto_500_344
AFR_MIM	0.004439	0.057886	auto_500_344
TENT	0.001076	0.006093	auto_500_344
DUM	0.001038	0.007266	auto_500_344
TENT_DUM	0.004434	0.047838	auto_500_344
BI	0.001537	0.013474	auto_500_344
PAC	0.000147	0.001711	auto_500_344
SARA	0.00086	0.006775	auto_500_344
PAC_SARA	0.000482	0.006077	auto_500_344
BI_PAC_SARA	0.002768	0.041377	auto_500_344
TENT_DUM_BI_PAC_SARA	0.001527	0.018942	auto_500_344
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_344
LIN	0.010256	0.135711	auto_500_345
AFR	0.000858	0.008929	auto_500_345
MIM	0.001094	0.009082	auto_500_345
AFR_MIM	0.004628	0.057098	auto_500_345
TENT	0.001101	0.006637	auto_500_345
DUM	0.001277	0.006409	auto_500_345
TENT_DUM	0.004743	0.046388	auto_500_345
BI	0.001667	0.013258	auto_500_345
PAC	0.000192	0.001999	auto_500_345
SARA	0.001012	0.006998	auto_500_345
PAC_SARA	0.000501	0.006627	auto_500_345
BI_PAC_SARA	0.003104	0.041485	auto_500_345
TENT_DUM_BI_PAC_SARA	0.001434	0.018744	auto_500_345
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_345
LIN	0.009971	0.132935	auto_500_346
AFR	0.000954	0.009782	auto_500_346
MIM	0.001047	0.008182	auto_500_346
AFR_MIM	0.004555	0.058551	auto_500_346
TENT	0.001091	0.005471	auto_500_346
DUM	0.001145	0.006766	auto_500_346
TENT_DUM	0.004762	0.04831	auto_500_346
BI	0.001733	0.014119	auto_500_346
PAC	0.00015	0.001696	auto_500_346
SARA	0.000858	0.006499	auto_500_346
PAC_SARA	0.000497	0.006629	auto_500_346
BI_PAC_SARA	0.002877	0.041984	auto_500_346
TENT_DUM_BI_PAC_SARA	0.001397	0.018292	auto_500_346
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_346
LIN	0.009959	0.135691	auto_500_347
AFR	0.000865	0.008509	auto_500_347
MIM	0.001105	0.008419	auto_500_347
AFR_MIM	0.004923	0.059446	auto_500_347
TENT	0.001039	0.00683	auto_500_347
DUM	0.001206	0.006546	auto_500_347
TENT_DUM	0.004809	0.049314	auto_500_347
BI	0.001598	0.013521	auto_500_347
PAC	0.000159	0.001665	auto_500_347
SARA	0.000877	0.006513	auto_500_347
PAC_SARA	0.000479	0.006526	auto_500_347
BI_PAC_SARA	0.002788	0.040078	auto_500_347
TENT_DUM_BI_PAC_SARA	0.001411	0.018848	auto_500_347
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_347
LIN	0.009562	0.134322	auto_500_348
AFR	0.000772	0.009444	auto_500_348
MIM	0.00102	0.00826	auto_500_348
AFR_MIM	0.004355	0.056877	auto_500_348
TENT	0.001055	0.007032	auto_500_348
DUM	0.001082	0.006959	auto_500_348
TENT_DUM	0.004543	0.046767	auto_500_348
BI	0.001514	0.013071	auto_500_348
PAC	0.000174	0.001466	auto_500_348
SARA	0.000929	0.00699	auto_500_348
PAC_SARA	0.000478	0.00672	auto_500_348
BI_PAC_SARA	0.002792	0.041501	auto_500_348
TENT_DUM_BI_PAC_SARA	0.001319	0.018317	auto_500_348
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_348
LIN	0.009997	0.132624	auto_500_349
AFR	0.000851	0.008762	auto_500_349
MIM	0.001139	0.008561	auto_500_349
AFR_MIM	0.004416	0.057177	auto_500_349
TENT	0.001027	0.006554	auto_500_349
DUM	0.001139	0.006632	auto_500_349
TENT_DUM	0.004486	0.048027	auto_500_349
BI	0.001573	0.012722	auto_500_349
PAC	0.000166	0.001998	auto_500_349
SARA	0.00092	0.00667	auto_500_349
PAC_SARA	0.00043	0.005709	auto_500_349
BI_PAC_SARA	0.002736	0.041133	auto_500_349
TENT_DUM_BI_PAC_SARA	0.001312	0.018365	auto_500_349
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_349
LIN	0.009945	0.133615	auto_500_34
AFR	0.000846	0.008956	auto_500_34
MIM	0.001027	0.008413	auto_500_34
AFR_MIM	0.004417	0.057872	auto_500_34
TENT	0.000873	0.006291	auto_500_34
DUM	0.001057	0.005837	auto_500_34
TENT_DUM	0.004735	0.048429	auto_500_34
BI	0.001567	0.012891	auto_500_34
PAC	0.000153	0.001254	auto_500_34
SARA	0.000919	0.006305	auto_500_34
PAC_SARA	0.000464	0.006237	auto_500_34
BI_PAC_SARA	0.003012	0.042937	auto_500_34
TENT_DUM_BI_PAC_SARA	0.001428	0.018311	auto_500_34
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_34
LIN	0.01019	0.1314	auto_500_350
AFR	0.000817	0.00832	auto_500_350
MIM	0.001026	0.008382	auto_500_350
AFR_MIM	0.00442	0.058501	auto_500_350
TENT	0.000943	0.006826	auto_500_350
DUM	0.001	0.006214	auto_500_350
TENT_DUM	0.004566	0.04808	auto_500_350
BI	0.001653	0.01306	auto_500_350
PAC	0.00012	0.001793	auto_500_350
SARA	0.000882	0.006956	auto_500_350
PAC_SARA	0.000497	0.006405	auto_500_350
BI_PAC_SARA	0.002786	0.041786	auto_500_350
TENT_DUM_BI_PAC_SARA	0.001355	0.017902	auto_500_350
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_350
LIN	0.010813	0.13314	auto_500_351
AFR	0.00088	0.009295	auto_500_351
MIM	0.001263	0.008285	auto_500_351
AFR_MIM	0.004514	0.058419	auto_500_351
TENT	0.001222	0.005881	auto_500_351
DUM	0.001076	0.006638	auto_500_351
TENT_DUM	0.004999	0.047289	auto_500_351
BI	0.001797	0.012569	auto_500_351
PAC	0.000197	0.001861	auto_500_351
SARA	0.000871	0.006938	auto_500_351
PAC_SARA	0.000471	0.0058	auto_500_351
BI_PAC_SARA	0.002927	0.041806	auto_500_351
TENT_DUM_BI_PAC_SARA	0.001547	0.017877	auto_500_351
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_351
LIN	0.00989	0.132633	auto_500_352
AFR	0.000776	0.008826	auto_500_352
MIM	0.001007	0.008773	auto_500_352
AFR_MIM	0.004417	0.057503	auto_500_352
TENT	0.001068	0.006816	auto_500_352
DUM	0.000946	0.006611	auto_500_352
TENT_DUM	0.004209	0.048163	auto_500_352
BI	0.001619	0.013052	auto_500_352
PAC	0.000147	0.001497	auto_500_352
SARA	0.000847	0.006811	auto_500_352
PAC_SARA	0.000539	0.007232	auto_500_352
BI_PAC_SARA	0.002727	0.040872	auto_500_352
TENT_DUM_BI_PAC_SARA	0.001193	0.017118	auto_500_352
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_352
LIN	0.010372	0.131952	auto_500_353
AFR	0.000762	0.00894	auto_500_353
MIM	0.001102	0.008925	auto_500_353
AFR_MIM	0.004372	0.059572	auto_500_353
TENT	0.00109	0.006679	auto_500_353
DUM	0.001027	0.006167	auto_500_353
TENT_DUM	0.004603	0.047685	auto_500_353
BI	0.001742	0.014405	auto_500_353
PAC	0.000215	0.001808	auto_500_353
SARA	0.000947	0.007194	auto_500_353
PAC_SARA	0.00051	0.006484	auto_500_353
BI_PAC_SARA	0.002891	0.041864	auto_500_353
TENT_DUM_BI_PAC_SARA	0.001429	0.018334	auto_500_353
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_353
LIN	0.010809	0.137521	auto_500_354
AFR	0.000893	0.008809	auto_500_354
MIM	0.001074	0.00858	auto_500_354
AFR_MIM	0.004553	0.058973	auto_500_354
TENT	0.000932	0.006649	auto_500_354
DUM	0.001105	0.006554	auto_500_354
TENT_DUM	0.004776	0.047698	auto_500_354
BI	0.001761	0.013212	auto_500_354
PAC	0.000157	0.001631	auto_500_354
SARA	0.000971	0.007459	auto_500_354
PAC_SARA	0.000508	0.006466	auto_500_354
BI_PAC_SARA	0.002745	0.040503	auto_500_354
TENT_DUM_BI_PAC_SARA	0.001371	0.019054	auto_500_354
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_354
LIN	0.010127	0.132715	auto_500_355
AFR	0.000935	0.009491	auto_500_355
MIM	0.001072	0.009156	auto_500_355
AFR_MIM	0.004452	0.058107	auto_500_355
TENT	0.000954	0.006945	auto_500_355
DUM	0.001018	0.00643	auto_500_355
TENT_DUM	0.004862	0.048507	auto_500_355
BI	0.001574	0.013169	auto_500_355
PAC	0.000132	0.001502	auto_500_355
SARA	0.000908	0.007194	auto_500_355
PAC_SARA	0.000472	0.006188	auto_500_355
BI_PAC_SARA	0.002777	0.042928	auto_500_355
TENT_DUM_BI_PAC_SARA	0.00138	0.017812	auto_500_355
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_355
LIN	0.010748	0.133755	auto_500_356
AFR	0.000836	0.008743	auto_500_356
MIM	0.001068	0.008905	auto_500_356
AFR_MIM	0.004832	0.057624	auto_500_356
TENT	0.001027	0.006832	auto_500_356
DUM	0.001175	0.006335	auto_500_356
TENT_DUM	0.004807	0.047793	auto_500_356
BI	0.00165	0.013554	auto_500_356
PAC	0.000138	0.001602	auto_500_356
SARA	0.000936	0.006488	auto_500_356
PAC_SARA	0.000487	0.006059	auto_500_356
BI_PAC_SARA	0.003141	0.04146	auto_500_356
TENT_DUM_BI_PAC_SARA	0.001642	0.01877	auto_500_356
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_356
LIN	0.009492	0.131633	auto_500_357
AFR	0.00084	0.009312	auto_500_357
MIM	0.001003	0.00868	auto_500_357
AFR_MIM	0.004125	0.057628	auto_500_357
TENT	0.000988	0.005887	auto_500_357
DUM	0.001233	0.006279	auto_500_357
TENT_DUM	0.00419	0.047354	auto_500_357
BI	0.001452	0.013532	auto_500_357
PAC	0.00017	0.001829	auto_500_357
SARA	0.000813	0.006524	auto_500_357
PAC_SARA	0.000478	0.006625	auto_500_357
BI_PAC_SARA	0.002754	0.041882	auto_500_357
TENT_DUM_BI_PAC_SARA	0.001459	0.01804	auto_500_357
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_357
LIN	0.010371	0.131065	auto_500_358
AFR	0.000906	0.009647	auto_500_358
MIM	0.00118	0.008558	auto_500_358
AFR_MIM	0.004514	0.05639	auto_500_358
TENT	0.001243	0.007053	auto_500_358
DUM	0.00112	0.006255	auto_500_358
TENT_DUM	0.004965	0.04802	auto_500_358
BI	0.001766	0.01278	auto_500_358
PAC	0.000204	0.001572	auto_500_358
SARA	0.000918	0.00673	auto_500_358
PAC_SARA	0.000492	0.00622	auto_500_358
BI_PAC_SARA	0.00311	0.040828	auto_500_358
TENT_DUM_BI_PAC_SARA	0.001469	0.01904	auto_500_358
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_358
LIN	0.010396	0.131908	auto_500_359
AFR	0.000986	0.009055	auto_500_359
MIM	0.001093	0.008542	auto_500_359
AFR_MIM	0.004633	0.056319	auto_500_359
TENT	0.001046	0.006877	auto_500_359
DUM	0.001081	0.006122	auto_500_359
TENT_DUM	0.004757	0.045873	auto_500_359
BI	0.001638	0.012967	auto_500_359
PAC	0.000121	0.001334	auto_500_359
SARA	0.000867	0.00663	auto_500_359
PAC_SARA	0.000472	0.005985	auto_500_359
BI_PAC_SARA	0.00295	0.04117	auto_500_359
TENT_DUM_BI_PAC_SARA	0.001503	0.019067	auto_500_359
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_359
LIN	0.010052	0.131566	auto_500_35
AFR	0.000755	0.008978	auto_500_35
MIM	0.001055	0.008268	auto_500_35
AFR_MIM	0.004292	0.057428	auto_500_35
TENT	0.001012	0.00644	auto_500_35
DUM	0.000998	0.005925	auto_500_35
TENT_DUM	0.004554	0.047696	auto_500_35
BI	0.001489	0.013106	auto_500_35
PAC	0.000209	0.001695	auto_500_35
SARA	0.000893	0.007082	auto_500_35
PAC_SARA	0.000489	0.006405	auto_500_35
BI_PAC_SARA	0.002698	0.040163	auto_500_35
TENT_DUM_BI_PAC_SARA	0.001273	0.018713	auto_500_35
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_35
LIN	0.010654	0.133705	auto_500_360
AFR	0.000796	0.008399	auto_500_360
MIM	0.001083	0.008426	auto_500_360
AFR_MIM	0.004336	0.057297	auto_500_360
TENT	0.000949	0.006691	auto_500_360
DUM	0.001219	0.006533	auto_500_360
TENT_DUM	0.00455	0.047254	auto_500_360
BI	0.001664	0.013202	auto_500_360
PAC	0.000166	0.001525	auto_500_360
SARA	0.00091	0.006019	auto_500_360
PAC_SARA	0.000476	0.005979	auto_500_360
BI_PAC_SARA	0.002804	0.040662	auto_500_360
TENT_DUM_BI_PAC_SARA	0.001314	0.01768	auto_500_360
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_360
LIN	0.010388	0.132233	auto_500_361
AFR	0.000859	0.009149	auto_500_361
MIM	0.001106	0.008745	auto_500_361
AFR_MIM	0.005043	0.056573	auto_500_361
TENT	0.001063	0.006644	auto_500_361
DUM	0.001168	0.006617	auto_500_361
TENT_DUM	0.005002	0.04616	auto_500_361
BI	0.001684	0.013415	auto_500_361
PAC	0.000195	0.001726	auto_500_361
SARA	0.000947	0.006607	auto_500_361
PAC_SARA	0.000509	0.006474	auto_500_361
BI_PAC_SARA	0.003067	0.041489	auto_500_361
TENT_DUM_BI_PAC_SARA	0.001474	0.018438	auto_500_361
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_361
LIN	0.009459	0.132028	auto_500_362
AFR	0.000753	0.008756	auto_500_362
MIM	0.000978	0.008362	auto_500_362
AFR_MIM	0.00409	0.057643	auto_500_362
TENT	0.000923	0.006474	auto_500_362
DUM	0.001166	0.006179	auto_500_362
TENT_DUM	0.004184	0.046996	auto_500_362
BI	0.001487	0.013433	auto_500_362
PAC	0.000179	0.001524	auto_500_362
SARA	0.000851	0.007079	auto_500_362
PAC_SARA	0.000417	0.005818	auto_500_362
BI_PAC_SARA	0.002575	0.040652	auto_500_362
TENT_DUM_BI_PAC_SARA	0.001298	0.018261	auto_500_362
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_362
LIN	0.009679	0.133924	auto_500_363
AFR	0.00071	0.009627	auto_500_363
MIM	0.002275	0.003364	auto_500_363
AFR_MIM	0.004304	0.057839	auto_500_363
TENT	0.000995	0.006837	auto_500_363
DUM	0.001039	0.00675	auto_500_363
TENT_DUM	0.004483	0.047734	auto_500_363
BI	0.001607	0.013546	auto_500_363
PAC	0.000204	0.001761	auto_500_363
SARA	0.000988	0.006549	auto_500_363
PAC_SARA	0.00051	0.007063	auto_500_363
BI_PAC_SARA	0.00263	0.041307	auto_500_363
TENT_DUM_BI_PAC_SARA	0.001356	0.017545	auto_500_363
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_363
LIN	0.010489	0.130205	auto_500_364
AFR	0.00089	0.008993	auto_500_364
MIM	0.001121	0.008487	auto_500_364
AFR_MIM	0.004444	0.055488	auto_500_364
TENT	0.00117	0.006492	auto_500_364
DUM	0.001106	0.005571	auto_500_364
TENT_DUM	0.004701	0.046397	auto_500_364
BI	0.001597	0.012432	auto_500_364
PAC	0.000209	0.001981	auto_500_364
SARA	0.000991	0.006755	auto_500_364
PAC_SARA	0.000479	0.005942	auto_500_364
BI_PAC_SARA	0.002978	0.040571	auto_500_364
TENT_DUM_BI_PAC_SARA	0.001404	0.017689	auto_500_364
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_364
LIN	0.010318	0.136016	auto_500_365
AFR	0.000936	0.008973	auto_500_365
MIM	0.001061	0.008801	auto_500_365
AFR_MIM	0.004489	0.058362	auto_500_365
TENT	0.00101	0.006529	auto_500_365
DUM	0.001116	0.006691	auto_500_365
TENT_DUM	0.004647	0.047907	auto_500_365
BI	0.00169	0.014035	auto_500_365
PAC	0.000201	0.001754	auto_500_365
